3143	1970
4018	1971
382	1972
56	1973
409	1974
4554	1975
2433	1976
4615	1977
27	1978
1782	1979
5109	1980
4017	1981
4829	1982
4328	1983
33	1984
620	1985
4123	1986
6185	1987
629	1988
6899	1989
27	1990
1375	1991
4830	1992
5018	1993
5996	1994
5121	1995
2139	1996
70	1997
3396	1998
2686	1999
100	2000
1655	2001
4	2002
63	2003
2635	2004
748	2005
2449	2006
1787	2007
3186	2008
4037	2009
6659	2010
1229	2011
3166	2012
3967	2013
205	2014
4382	2015
5183	2016
4597	2017
738	2018
6925	2019
604	2020
200	2021
1656	2022
4461	2023
3890	2024
1434	2025
4913	2026
2527	2027
5445	2028
2268	2029
2737	2030
905	2031
254	2032
2910	2033
368	2034
203	2035
346	2036
1523	2037
4790	2038
259	2039
4338	2040
6667	2041
5695	2042
5529	2043
4354	2044
3857	2045
2131	2046
4063	2047
5070	2048
104	2049
1897	2050
6538	2051
3588	2052
959	2053
2444	2054
3389	2055
1374	2056
1193	2057
1920	2058
6385	2059
6355	2060
5751	2061
863	2062
5080	2063
1227	2064
1204	2065
4473	2066
541	2067
1604	2068
1582	2069
575	2070
91	2071
6502	2072
2457	2073
464	2074
516	2075
4105	2076
2775	2077
1534	2078
6482	2079
241	2080
6785	2081
1561	2082
554	2083
1338	2084
2726	2085
4388	2086
6599	2087
2471	2088
1286	2089
2465	2090
1248	2091
2178	2092
10	2093
4200	2094
2172	2095
1732	2096
2631	2097
4280	2098
6361	2099
1703	2100
1591	2101
439	2102
1043	2103
4182	2104
278	2105
5498	2106
192	2107
1794	2108
1048	2109
583	2110
558	2111
751	2112
984	2113
3759	2114
2348	2115
2919	2116
5700	2117
4247	2118
3669	2119
899	2120
6528	2121
1314	2122
1620	2123
4076	2124
4883	2125
5920	2126
2881	2127
2489	2128
720	2129
6115	2130
5912	2131
1680	2132
51	2133
739	2134
68	2135
6552	2136
487	2137
2338	2138
3340	2139
2217	2140
2209	2141
722	2142
6020	2143
4545	2144
4077	2145
6655	2146
1120	2147
819	2148
551	2149
4600	2150
59	2151
567	2152
120	2153
594	2154
2696	2155
1099	2156
4143	2157
1	2158
2043	2159
1872	2160
2703	2161
51	2162
127	2163
2370	2164
1442	2165
3777	2166
1073	2167
6820	2168
627	2169
1908	2170
5816	2171
3899	2172
4132	2173
1864	2174
654	2175
6640	2176
5969	2177
1260	2178
5677	2179
1321	2180
981	2181
557	2182
80	2183
3573	2184
6	2185
397	2186
1018	2187
1930	2188
2117	2189
784	2190
1562	2191
3372	2192
3225	2193
1022	2194
1031	2195
5387	2196
921	2197
6463	2198
549	2199
511	2200
4897	2201
377	2202
2354	2203
148	2204
350	2205
6590	2206
1350	2207
4538	2208
3119	2209
561	2210
6772	2211
375	2212
5035	2213
70	2214
938	2215
2997	2216
13	2217
2600	2218
1219	2219
187	2220
75	2221
4533	2222
1451	2223
2	2224
2275	2225
5873	2226
704	2227
1892	2228
108	2229
796	2230
61	2231
2915	2232
1473	2233
1899	2234
279	2235
963	2236
6495	2237
287	2238
4087	2239
1486	2240
584	2241
13	2242
576	2243
3367	2244
1323	2245
224	2246
3984	2247
861	2248
446	2249
1978	2250
98	2251
1579	2252
1511	2253
166	2254
1374	2255
3161	2256
41	2257
23	2258
970	2259
388	2260
2170	2261
6924	2262
2702	2263
3030	2264
1152	2265
98	2266
5776	2267
2118	2268
2157	2269
1717	2270
217	2271
6059	2272
368	2273
638	2274
5311	2275
3348	2276
3842	2277
2513	2278
5943	2279
729	2280
1675	2281
5491	2282
5462	2283
1951	2284
2804	2285
920	2286
1312	2287
6516	2288
6517	2289
517	2290
2381	2291
5642	2292
2430	2293
4093	2294
4700	2295
889	2296
1950	2297
3137	2298
260	2299
3517	2300
1238	2301
4873	2302
975	2303
6427	2304
6111	2305
3020	2306
1241	2307
5898	2308
615	2309
1194	2310
619	2311
929	2312
316	2313
85	2314
1006	2315
6000	2316
522	2317
1496	2318
67	2319
6301	2320
588	2321
4094	2322
3064	2323
5526	2324
5240	2325
5813	2326
1585	2327
95	2328
1820	2329
569	2330
681	2331
5002	2332
4500	2333
1458	2334
51	2335
48	2336
4082	2337
4377	2338
4400	2339
608	2340
4262	2341
1208	2342
96	2343
898	2344
209	2345
65	2346
3022	2347
322	2348
6638	2349
2568	2350
452	2351
139	2352
6105	2353
20	2354
358	2355
955	2356
4713	2357
747	2358
511	2359
5236	2360
2509	2361
5264	2362
4324	2363
1344	2364
6	2365
914	2366
4634	2367
6784	2368
2955	2369
2642	2370
2766	2371
820	2372
1247	2373
2773	2374
100	2375
4331	2376
6488	2377
6664	2378
1437	2379
460	2380
6386	2381
180	2382
5215	2383
2175	2384
133	2385
288	2386
686	2387
3352	2388
1373	2389
5346	2390
67	2391
16	2392
1313	2393
1229	2394
6085	2395
891	2396
1497	2397
3666	2398
374	2399
6186	2400
4920	2401
42	2402
3645	2403
5476	2404
3175	2405
3720	2406
4234	2407
4926	2408
3786	2409
5528	2410
2576	2411
1111	2412
5211	2413
6465	2414
4935	2415
1134	2416
4804	2417
4675	2418
1167	2419
4983	2420
1893	2421
160	2422
2507	2423
292	2424
2198	2425
5947	2426
5340	2427
367	2428
1170	2429
4599	2430
