2212	102	5	23.32
994	131	8	66.18
1022	107	4	12.38
105	551	5	11.08
161	258	3	15.08
128	385	3	11.05
432	365	3	27.12
124	233	4	11.73
101	623	27	118.45
2142	203	4	46.86
124	161	5	8.56
101	726	19	68.47
101	2479	3	6.28
563	2398	3	41.46
253	126	9	44.05
126	903	3	15.93
193	112	4	5.12
111	938	3	11.6
12	1438	7	27.75
115	845	9	57.27
115	21	3	10.28
124	204	7	24.42
101	775	5	4.42
111	1031	3	12.21
125	318	4	15.05
415	276	3	25.13
1122	125	3	17.55
2992	949	3	47.15
356	2096	9	148.59
101	2569	4	12.41
1247	14	3	4
253	111	11	41.43
114	2395	5	38.53
307	102	7	8.79
12	214	9	4.74
450	129	3	12.36
2062	125	5	43.16
117	145	10	12.95
128	370	3	10.83
114	599	5	21.1
105	395	9	24.54
245	146	16	122.36
107	4692	3	19.04
1063	12	4	8.19
8	961	11	71.36
8	885	11	68.43
316	109	5	13.04
153	149	4	9.94
101	1667	7	23.85
180	126	4	8.26
107	117	43	7.18
1668	9	4	21.83
132	475	3	13.4
1046	14	5	9.74
107	230	9	14.26
2924	102	3	13.13
121	111	21	14.04
1172	692	3	37.56
106	1042	3	7.53
657	291	11	137.11
2304	102	6	33.67
135	180	6	21.98
109	205	6	10.57
4682	102	3	16.83
101	2375	6	23.61
283	107	5	5.75
1755	526	4	54.41
129	209	3	7.03
491	116	5	19.26
183	109	8	14.84
104	1620	4	15.18
108	612	13	69.93
126	101	93	26.88
101	2752	3	7.16
103	270	6	4.91
101	2888	3	8.26
110	414	3	6.5
120	559	3	11.27
2135	123	5	42.68
111	264	5	11.87
4142	113	3	24.93
243	190	9	73.63
6193	102	3	21.27
1009	9	11	73.62
123	163	18	74.06
105	1926	5	25.43
659	102	7	17.93
8	274	5	9.92
104	418	5	7.54
782	131	3	16.4
205	62	3	4.11
105	771	3	5.79
205	293	3	19.93
105	719	16	87.37
377	103	7	10.78
144	189	54	506.2
510	132	4	20.77
1389	112	3	15.01
2636	12	3	10.72
106	329	5	6.77
310	3060	4	57.06
157	148	3	6.16
240	101	32	61.95
157	211	8	47.16
12	764	5	9.39
101	1612	4	7.39
8	588	14	79.99
147	1055	3	22
478	110	3	7.2
104	1443	3	8.98
520	309	5	51.11
165	152	4	13.2
1355	9	5	27.07
198	115	4	5.6
349	14	15	28.74
130	166	3	4.37
110	7	60	30.66
676	112	3	10.3
110	162	10	15.87
430	1061	7	93.19
1596	12	5	17.53
101	1338	4	5.69
407	102	33	173.18
171	265	3	17
1796	102	3	8.85
205	104	9	8.76
114	477	6	24.68
2055	140	6	62.73
107	2462	3	13.11
905	114	3	12.19
689	103	4	6.58
107	743	3	5.62
323	101	12	10.73
4038	8	3	22.43
107	608	3	4.6
111	1490	3	14.64
144	263	3	12.89
107	667	6	17.94
126	222	3	6.86
416	106	4	5.39
126	123	10	9.26
101	2701	6	26.72
111	263	3	4.44
288	101	23	42.53
502	122	3	11.87
101	518	18	46.09
1670	107	3	10.93
101	466	16	32.44
108	286	4	5.98
108	226	6	9.44
5335	14	3	18.15
1380	14	3	4.7
105	2124	3	12.24
101	210	26	29.61
718	14	9	21.18
101	147	58	43.81
8	1269	6	33.82
820	422	3	32.18
101	314	9	4.21
292	104	6	7.31
1502	14	5	13.73
1558	111	3	15.17
105	1800	6	31.95
149	1726	3	25.9
110	179	5	5.2
676	109	3	9.13
120	227	6	18.87
837	12	4	6.48
102	748	3	3.84
111	568	12	68.68
527	120	14	96.85
711	109	3	9.53
106	326	4	3.96
122	153	5	6.2
424	103	7	12.2
1980	123	3	20.84
105	2376	3	13.07
132	597	4	22.11
101	1415	4	6.2
560	102	19	85.97
104	62	81	71.61
57	108	17	39.38
127	147	13	38.24
114	291	18	98.35
577	138	4	24.26
356	691	5	55.52
131	1082	3	18.73
103	1675	3	8.87
143	102	32	29.2
117	136	8	4.55
1029	14	6	13.9
101	3314	5	26.94
156	1119	3	23.08
496	101	12	19.14
114	797	6	31.61
3765	1222	3	50.52
3873	1229	4	76.63
1143	121	10	84.23
111	3526	3	21.81
105	386	4	5.01
8	966	10	62.2
260	303	4	33.06
104	683	17	89.09
105	1154	3	8.18
1025	106	3	7.53
124	331	3	9.66
101	768	12	30.72
152	106	25	33.42
124	196	5	13.76
152	160	3	7.36
451	115	5	18.51
2972	102	4	20.84
552	580	4	44.41
145	1059	3	21.49
603	9	3	7.63
101	4539	3	11.8
188	850	3	25.92
112	244	3	4.44
101	2620	7	37.71
881	102	4	8.22
162	145	3	6.82
135	107	67	151.81
319	150	15	125.47
860	14	5	7.96
101	2193	4	9.88
1154	118	3	14.38
340	121	3	8.95
101	1025	5	7
116	12	71	6.76
267	198	10	89.06
1084	112	3	13.4
105	191	9	9.24
214	112	85	711.47
107	233	6	5.82
1443	9	9	65.28
138	195	4	13.77
107	161	42	115.34
16	2	36	176.43
787	9	10	56.95
2230	102	7	43.67
101	3527	3	9.71
4115	516	3	47.04
1953	14	4	11.34
101	1621	8	28.38
1244	102	5	16.22
8	814	16	113.19
114	1101	4	20.39
972	102	5	13.84
196	131	3	7.04
128	145	20	72.71
169	107	71	317.26
284	106	7	11.78
515	123	4	18.49
101	3418	3	9.71
107	204	7	5.7
16	135	3	4.46
118	640	3	10.7
101	2349	5	16.77
102	469	4	4.03
125	543	4	19.3
109	118	40	39.25
105	5724	3	23.45
330	109	5	13.34
814	9	16	114.1
221	117	3	3.99
101	924	7	12.94
105	1498	5	22.09
481	848	3	32.86
1298	14	3	4.33
1180	405	4	48.93
1157	102	10	48.29
124	117	12	5.52
2053	14	6	25.14
101	805	12	31.85
573	129	3	13.86
152	205	3	11.12
3613	4679	3	61.47
556	9	22	150.91
101	2535	5	18.84
289	12	9	10.91
101	2400	4	11.02
12	1389	3	6.24
109	537	7	29.93
193	158	3	11.74
12	1569	3	7.15
101	5398	3	16.16
111	1772	3	15.76
167	109	21	67.08
101	2027	6	21.29
8	867	3	9.54
101	1952	3	4.92
119	150	7	8.14
8	919	11	69.84
106	4458	3	19
872	459	3	32.99
187	14	28	39.8
118	383	4	12.34
2455	14	5	19.97
104	2932	3	14.38
106	235	13	29.67
1614	102	5	19.56
915	104	9	38.52
2466	102	5	25.05
6423	102	3	21.27
137	129	6	7.25
767	107	3	5.82
148	101	64	59.59
1690	106	3	10.89
367	103	6	7.54
1505	121	4	26.89
506	109	4	12.17
105	936	3	6.96
114	338	20	120.68
238	8	11	33.16
104	340	9	19.63
8	357	23	131.35
105	1701	7	40.47
115	301	4	10.07
4874	8	3	26.9
4057	8	3	22.43
8	1176	7	41.06
111	553	3	8.27
110	193	6	9.73
1710	14	3	6.06
146	621	3	18.68
775	102	3	4.02
475	107	4	6.28
158	4314	3	35.7
126	140	5	4.5
1812	14	3	6.06
105	1956	3	11.52
697	112	5	22.7
572	118	12	75.51
108	335	11	39.87
101	350	44	175
104	1356	5	19.77
114	526	5	19.7
114	592	20	150.61
160	172	3	10.32
101	1263	7	17.04
5051	1696	3	59.8
101	1323	5	9.24
104	384	10	25.89
704	122	3	13.8
363	14	11	15.55
118	190	12	40.69
434	111	13	68.76
1481	14	3	5.1
367	2656	3	39.85
101	6163	3	16.16
2714	14	3	8.99
1808	14	4	10.48
101	999	5	6.54
127	1686	3	20.7
491	208	3	23.22
232	124	3	7.22
589	107	5	11.93
447	337	3	26.85
101	2207	4	9.88
2397	12	3	9.77
1525	12	3	6.67
173	157	5	20.33
130	4403	3	29.68
825	106	7	26.46
109	119	41	48.14
162	7	9	6.44
6120	103	3	21.3
101	3565	3	9.71
440	198	3	22.07
961	9	11	71.98
2587	2464	5	97.09
105	280	16	51.58
111	3158	3	20.24
648	143	3	18.25
832	102	13	59.74
101	2094	4	9.88
101	1943	4	8.93
8	852	11	67.11
114	783	4	17.25
9	212	4	3.87
587	14	6	7.12
105	536	3	3.88
101	3360	4	16.68
117	229	14	60.34
271	119	6	20.54
343	7	4	6.09
107	517	8	24.33
112	326	4	10.4
2494	120	3	22.06
101	2387	5	16.77
746	118	7	39.46
112	151	15	31.2
102	252	17	41.08
111	862	4	17.09
202	2333	5	63.32
1453	122	3	18.91
203	129	3	6.64
6374	102	3	21.27
3200	207	4	54.68
2904	441	3	42.2
1041	102	8	31.51
102	762	3	4.02
172	156	3	9.25
226	107	7	7.84
111	411	4	11.08
331	143	5	28.74
101	3112	3	8.26
110	192	4	3.95
110	267	5	11.59
101	2976	3	8.26
114	1468	5	31.86
471	101	9	9.13
248	103	7	5.77
875	4447	3	50.38
108	388	6	16.42
8	1267	7	42.24
104	1550	3	9.48
1032	106	3	7.53
1189	109	4	19.74
215	121	10	40.94
1337	103	4	11.64
101	1513	4	6.76
8	556	22	149.66
945	118	4	19.82
105	2330	3	13.07
